date,open,high,low,close,adj_close,volume
1999-07-19,142.1875,142.2500,140.5625,140.8750,87.8104,4287000
1999-07-20,140.1250,140.4063,137.5313,137.9844,86.0086,7060100
1999-07-21,138.0938,138.9063,137.3125,137.8281,85.9112,4793700
1999-07-22,137.4375,138.0000,135.4688,136.0156,84.7814,7804100
1999-07-23,136.6563,137.0000,135.1250,135.7500,84.6159,4603000
1999-07-26,134.8750,136.1250,134.6250,134.7500,83.9925,4333400
1999-07-27,136.0000,137.2031,135.3750,135.8750,84.6938,5908500
1999-07-28,136.2500,137.3125,135.5938,136.3125,84.9665,3955500
1999-07-29,134.9375,135.2500,133.3125,134.4063,83.7783,7760600
1999-07-30,134.8125,135.3438,132.5625,132.7500,82.7459,5994300
1999-08-02,132.7500,134.7500,132.5000,133.0625,82.9407,6065500
1999-08-03,133.7188,133.8438,131.3750,132.4375,82.5511,5445400
1999-08-04,132.7188,133.8750,130.4375,130.6250,81.4214,6497900
1999-08-05,130.8750,131.9375,128.8438,131.8125,82.1616,10322000
1999-08-06,131.2188,132.0000,129.5000,130.3750,81.2655,7537700
1999-08-09,130.5938,131.7969,129.7500,130.0938,81.0902,5565900
1999-08-10,129.8750,130.1563,127.0000,128.6563,80.1942,9793300
1999-08-11,129.6875,130.5313,128.6250,130.2188,81.1681,8003400
1999-08-12,130.6875,131.8125,129.9063,130.1406,81.1194,7036800
1999-08-13,131.6250,133.2500,131.1250,133.1563,82.9991,5857700
1999-08-16,133.1250,133.9688,132.2500,133.7500,83.3692,3927000
1999-08-17,134.4375,134.8438,133.1250,134.6250,83.9146,4808000
1999-08-18,134.2031,134.3750,133.2500,133.6563,83.3108,4355500
1999-08-19,132.3750,133.2344,131.6875,132.5625,82.6290,6448100
1999-08-20,133.0625,134.1250,132.6875,133.9063,83.4666,3663700
1999-08-23,134.8125,136.5469,134.6563,136.4688,85.0639,5637800
1999-08-24,136.0625,137.9688,135.3750,136.9688,85.3756,9279500
1999-08-25,137.1875,138.7813,136.1563,138.3750,86.2521,6005300
1999-08-26,138.2813,138.4219,136.5000,136.7188,85.2197,4322300
1999-08-27,136.8750,137.0625,135.0625,135.0625,84.1873,6247400
1999-08-30,135.3438,135.5000,132.0000,132.5625,82.6290,4652000
1999-08-31,132.9375,133.7500,130.8750,132.0625,82.3174,11453700
1999-09-01,132.9375,133.7344,132.3125,133.6875,83.3303,6863900
1999-09-02,132.1250,132.6719,130.6563,132.1094,82.3466,10896300
1999-09-03,134.8750,136.5000,134.6875,135.9688,84.7522,9160800
1999-09-07,136.0625,136.6250,135.2188,135.4688,84.4406,4560800
1999-09-08,134.8438,136.0625,134.0313,134.8125,84.0315,6159600
1999-09-09,134.7500,135.2500,133.6875,134.7500,83.9925,6177800
1999-09-10,136.2500,136.3594,134.9375,135.8750,84.6938,2934500
1999-09-13,135.1250,135.4688,134.5000,134.9531,84.1191,2320500
1999-09-14,134.0625,134.5625,133.3750,134.0625,83.5640,3736000
1999-09-15,135.4375,135.4375,131.8750,131.9375,82.2394,6984500
1999-09-16,132.5000,132.8125,130.3125,132.4531,82.5609,15377600
1999-09-17,132.6250,133.9375,132.1563,133.7500,83.6040,8542300
1999-09-20,133.9375,134.0000,133.0938,133.5625,83.4868,2803900
1999-09-21,132.2500,132.4688,130.1563,130.7500,81.7288,9335200
1999-09-22,131.2500,131.8438,129.7500,130.6094,81.6409,13009100
1999-09-23,131.8125,131.8125,127.6250,127.8750,79.9317,12204100
1999-09-24,127.7500,128.3750,126.3125,127.7500,79.8536,13792900
1999-09-27,128.7500,129.7500,128.2813,128.5938,80.3810,6970300
1999-09-28,127.9375,128.8125,125.5625,128.3438,80.2247,11063400
1999-09-29,128.4375,129.1250,126.7500,126.8125,79.2676,7580300
1999-09-30,127.4375,129.4375,126.9688,128.7500,80.4786,7498900
1999-10-01,127.9375,128.5625,126.6250,128.4688,80.3028,11127100
1999-10-04,129.1875,130.8750,128.7500,130.7500,81.7288,6341600
1999-10-05,130.7188,131.9688,128.6875,130.6250,81.6506,11976000
1999-10-06,130.7500,132.8125,130.6875,132.6250,82.9008,10308200
1999-10-07,132.8594,133.0000,131.5000,131.8750,82.4320,6535600
1999-10-08,131.7500,133.8750,131.2344,133.8750,83.6821,9674300
1999-10-11,133.5938,134.1250,133.3125,133.6563,83.5454,4282000
1999-10-12,133.1250,133.3125,131.1875,131.5938,82.2562,8686100
1999-10-13,130.6875,131.3125,128.1875,128.1875,80.1270,10469300
1999-10-14,128.4844,129.1875,126.7500,128.1563,80.1075,10562200
1999-10-15,126.0000,126.7500,124.5000,124.8750,78.0565,14238700
1999-10-18,124.9375,125.9375,123.4375,125.7813,78.6229,9758800
1999-10-19,127.1875,128.2500,125.9375,127.0000,79.3848,14392900
1999-10-20,127.7500,129.4688,127.1250,128.2500,80.1661,9759400
1999-10-21,127.2188,129.0000,126.6250,129.0000,80.6350,9105400
1999-10-22,129.7500,131.2188,129.5625,130.0938,81.3186,8309600
1999-10-25,129.3125,130.4688,128.7500,129.4375,80.9084,8114300
1999-10-26,130.1875,130.6875,127.8125,127.8125,79.8926,6256300
1999-10-27,128.3750,130.3125,128.2500,130.1250,81.3381,5433300
1999-10-28,132.4375,134.8594,132.1875,134.5625,84.1119,10509700
1999-10-29,135.8438,137.6875,135.7188,137.0000,85.6355,10988600
1999-11-01,136.5000,137.0000,135.5625,135.5625,84.7370,4006500
1999-11-02,135.9688,137.2500,134.5938,134.5938,84.1315,6516900
1999-11-03,136.0000,136.3750,135.1250,135.5000,84.6979,7222300
1999-11-04,136.7500,137.3594,135.7656,136.5313,85.3425,7907500
1999-11-05,138.6250,139.1094,136.7813,137.8750,86.1824,7431500
1999-11-08,137.0000,138.3750,136.7500,138.0000,86.2606,4649200
1999-11-09,138.5000,138.6875,136.2813,136.7031,85.4499,4533700
1999-11-10,136.2500,138.3906,136.0781,137.7188,86.0848,6405600
1999-11-11,138.1875,138.5000,137.4688,138.5000,86.5731,4794100
1999-11-12,139.2500,139.9844,137.1250,139.7500,87.3545,11802900
1999-11-15,139.8438,140.2500,139.4063,140.0781,87.5596,2187500
1999-11-16,140.5625,143.0000,140.0938,141.2500,88.2921,7544800
1999-11-17,142.2500,142.9375,141.3125,141.6250,88.5265,9459000
1999-11-18,142.4375,143.0000,141.6250,142.6250,89.1516,4491000
1999-11-19,142.4063,142.9688,142.0000,142.5000,89.0734,4832100
1999-11-22,142.4375,143.0000,141.5000,142.4688,89.0539,4155400
1999-11-23,142.8438,142.8438,140.3750,141.2188,88.2726,5918000
1999-11-24,140.7500,142.4375,140.0000,141.9688,88.7414,4459700
1999-11-26,142.4688,142.8750,141.2500,141.4375,88.4093,1693900
1999-11-29,140.8750,141.9219,140.4375,140.9375,88.0968,7348600
1999-11-30,140.7500,142.3125,139.0000,139.2813,87.0615,7682000
1999-12-01,139.3125,140.5000,139.0000,140.4063,87.7647,6980200
1999-12-02,140.6250,141.3750,140.3750,141.2500,88.2921,6698300
1999-12-03,143.0313,145.3438,143.0313,143.8438,89.9134,10045400
1999-12-06,143.5313,143.7188,142.2500,142.7813,89.2492,3138900
1999-12-07,143.2813,143.3125,141.3750,141.6250,88.5265,10714200
1999-12-08,141.3438,142.0625,140.5000,140.7188,87.9600,4611400
1999-12-09,141.8125,142.2188,139.3750,141.4063,88.3898,6474700
1999-12-10,142.2813,142.8125,140.8750,141.8750,88.6827,5127300
1999-12-13,141.4375,142.7188,141.2813,142.1250,88.8390,4210800
1999-12-14,141.6250,142.4844,140.6250,140.7500,87.9795,5739000
1999-12-15,140.3750,142.2031,140.0313,141.5000,88.4484,6879100
1999-12-16,142.1875,142.6563,141.1563,142.1250,88.8390,5854900
1999-12-17,143.0000,143.3125,142.0625,142.6875,89.4096,4775400
1999-12-20,142.5625,143.1875,141.0938,141.6563,88.7634,4608700
1999-12-21,141.5938,144.0625,141.3438,143.8125,90.1145,7981300
1999-12-22,143.6250,144.1875,142.9688,144.1875,90.3495,5377500
1999-12-23,145.0156,146.4844,145.0000,146.4844,91.7887,5721700
1999-12-27,146.5000,146.7813,145.0625,146.2813,91.6614,2691000
1999-12-28,145.8750,146.5000,145.4844,146.1875,91.6027,4084500
1999-12-29,146.3125,146.8125,145.3125,146.8125,91.9943,3001000
1999-12-30,147.1250,147.5625,146.1875,146.6406,91.8866,3641300
1999-12-31,146.8438,147.5000,146.2500,146.8750,92.0334,3172700
2000-01-03,148.2500,148.2500,143.8750,145.4375,91.1328,8164300
2000-01-04,143.5313,144.0625,139.6406,139.7500,87.5689,8089800
2000-01-05,139.9375,141.5313,137.2500,140.0000,87.7255,12177900
2000-01-06,139.6250,141.5000,137.7500,137.7500,86.3157,6227200
2000-01-07,140.3125,145.7500,140.0625,145.7500,91.3286,8066500
2000-01-10,146.2500,146.9063,145.0313,146.2500,91.6419,5741700
2000-01-11,145.8125,146.0938,143.5000,144.5000,90.5453,7503700
2000-01-12,144.5938,144.5938,142.8750,143.0625,89.6445,6907700
2000-01-13,144.4688,145.7500,143.2813,145.0000,90.8586,5158300
2000-01-14,146.5313,147.4688,145.9688,146.9688,92.0923,7437300
2000-01-18,145.3438,146.6250,145.1875,145.8125,91.3677,6488500
2000-01-19,145.3125,147.0000,145.0000,147.0000,92.1118,6157900
2000-01-20,146.9688,146.9688,143.8125,144.7500,90.7020,5800100
2000-01-21,145.5000,145.5000,144.0625,144.4375,90.5061,6244800
2000-01-24,145.6563,145.8438,139.4063,140.3438,87.9410,7896900
2000-01-25,140.5156,141.9375,139.0000,141.9375,88.9396,9942500
2000-01-26,141.0000,141.5469,140.0938,140.8125,88.2347,5158100
2000-01-27,141.8438,142.2188,138.1250,140.2500,87.8822,10922700
2000-01-28,139.4375,140.0625,135.5313,135.8750,85.1408,11916200
2000-01-31,135.8125,139.6719,135.0000,139.5625,87.4514,10768700
2000-02-01,139.7500,141.6875,138.5313,140.9375,88.3130,8419900
2000-02-02,141.2813,142.2500,140.3750,141.0625,88.3914,6205900
2000-02-03,140.8750,143.2500,140.0000,143.1875,89.7229,7997500
2000-02-04,143.1875,144.0000,142.1250,142.5938,89.3508,4925400
2000-02-07,142.5625,142.7813,141.4375,142.3750,89.2138,5845800
2000-02-08,143.9688,144.5625,143.6250,144.3125,90.4278,4936400
2000-02-09,144.4688,144.4688,141.2656,141.2813,88.5285,8511500
2000-02-10,141.6250,142.5625,140.8750,141.5625,88.7047,6690600
2000-02-11,141.8438,141.9375,138.0313,138.6875,86.9031,9849800
2000-02-14,139.7813,139.7813,138.3125,139.5000,87.4122,8528800
2000-02-15,139.2500,141.2188,137.7969,141.0781,88.4011,11078300
2000-02-16,140.3750,140.9375,138.7969,139.0000,87.0990,8845400
2000-02-17,140.4375,140.4375,138.2188,138.2813,86.6486,7584200
2000-02-18,138.8750,138.8750,134.6250,135.3125,84.7883,9409200
2000-02-22,135.1875,136.3438,133.5313,134.9688,84.5729,16415400
2000-02-23,135.6250,137.4688,134.5000,136.5625,85.5716,12119000
2000-02-24,136.6875,137.0313,133.0938,133.8125,83.8484,17375000
2000-02-25,135.1875,136.7188,133.1250,133.3281,83.5449,10559900
2000-02-28,133.3750,136.6875,132.7188,136.1250,85.2974,13397800
2000-02-29,136.0625,137.4375,135.7500,137.4375,86.1198,8242500
2000-03-01,137.6250,139.0000,137.2188,138.4375,86.7465,6868000
2000-03-02,138.6875,139.1250,137.3438,138.5313,86.8053,7600200
2000-03-03,140.4375,141.7188,139.7188,141.1250,88.4305,12770300
2000-03-06,140.8125,141.3438,138.7500,139.7500,87.5689,11967100
2000-03-07,140.0000,140.1563,135.2188,137.0469,85.8751,20062000
2000-03-08,136.4688,137.8438,135.0313,136.8750,85.7674,11808500
2000-03-09,137.2500,140.8750,136.1250,140.8750,88.2738,5500900
2000-03-10,140.1875,142.0000,139.5313,140.1250,87.8039,7924600
2000-03-13,136.6875,140.4688,135.6875,138.5938,86.8444,10540500
2000-03-14,139.2813,140.0938,136.1563,136.6250,85.6107,8263900
2000-03-15,136.8750,140.4375,136.0625,139.8125,87.6080,10300800
2000-03-16,141.6250,146.8438,140.8750,146.3438,91.7006,25601400
2000-03-17,145.8125,148.0000,145.4375,146.9375,92.3067,10272900
2000-03-20,146.8750,147.3438,144.7813,146.1875,91.8355,12502300
2000-03-21,145.5313,149.7500,144.5000,149.1875,93.7201,13612600
2000-03-22,149.5625,150.8438,148.6875,150.0938,94.2894,8260000
2000-03-23,149.1563,153.4688,149.1563,152.6563,95.8992,11654500
2000-03-24,152.8750,155.7500,151.7188,153.5625,96.4685,11462900
2000-03-27,153.3750,153.7813,151.8125,151.9375,95.4477,8798600
2000-03-28,151.2500,152.9844,150.5938,151.0625,94.8980,6334400
2000-03-29,151.5625,152.4844,149.6563,151.2188,94.9962,6747500
2000-03-30,150.1563,151.9219,147.1250,148.6875,93.4060,9491900
2000-03-31,149.6250,152.3125,148.4375,150.3750,94.4662,9249100
2000-04-03,150.1250,151.2500,148.6875,151.2500,95.0158,8508200
2000-04-04,151.7500,153.0000,141.3906,150.1250,94.3091,19585500
2000-04-05,147.8750,150.8125,147.6250,149.1875,93.7201,8387200
2000-04-06,150.2500,151.6875,149.0000,150.4844,94.5348,6378500
2000-04-07,151.5625,152.1250,150.5000,151.4375,95.1336,6023600
2000-04-10,151.7500,153.1094,150.3125,150.8438,94.7606,9624200
2000-04-11,150.0000,151.6250,148.3750,150.4063,94.4857,9006400
2000-04-12,150.3750,151.1563,146.1563,146.2813,91.8944,10779200
2000-04-13,147.4688,148.1563,143.7813,144.2500,90.6184,12225800
2000-04-14,142.6250,142.8125,133.5000,136.0000,85.4357,29604000
2000-04-17,135.1875,140.7500,134.6875,140.7500,88.4197,23918200
2000-04-18,140.5625,144.4688,139.7813,144.4688,90.7558,11069200
2000-04-19,144.5000,145.1250,142.5313,143.1250,89.9117,6553700
2000-04-20,143.5625,143.9375,142.3750,143.8125,90.3435,8537600
2000-04-24,141.5000,143.3125,140.5000,142.2500,89.3620,12893100
2000-04-25,144.6250,148.1563,144.4375,148.1563,93.0723,14102000
2000-04-26,147.9688,148.7500,146.0000,146.4844,92.0220,7711100
2000-04-27,143.0000,147.3438,143.0000,146.0000,91.7177,15595300
2000-04-28,147.0000,147.8594,145.0625,145.0938,91.1484,8743400
2000-05-01,146.5625,148.4844,145.8438,147.0625,92.3852,7328300
2000-05-02,145.5000,147.1250,144.1250,144.1250,90.5398,9411900
2000-05-03,144.0000,144.0000,139.7813,140.7500,88.4197,12630700
2000-05-04,142.0000,142.3594,140.7500,141.8125,89.0871,5963600
2000-05-05,141.0625,144.0000,140.9375,143.5313,90.1668,7862400
2000-05-08,142.7500,143.3750,141.8438,142.4531,89.4896,5064100
2000-05-09,143.0625,143.4063,140.2656,141.3125,88.7730,5620300
2000-05-10,140.5000,140.9688,137.7500,138.1250,86.7707,10293900
2000-05-11,140.1250,141.5000,139.1250,141.2813,88.7534,7091100
2000-05-12,141.8125,143.4688,141.6250,142.8125,89.7153,5960800
2000-05-15,142.7500,145.6094,142.0000,145.2813,91.2662,4441300
2000-05-16,146.5625,147.7188,145.3125,146.6875,92.1496,8192200
2000-05-17,145.6875,146.1875,144.4688,145.1563,91.1877,5907200
2000-05-18,145.6250,146.3125,143.3750,143.3750,90.0687,4325600
2000-05-19,142.5625,143.2344,140.4063,141.1250,88.6552,6518400
2000-05-22,141.2500,141.4688,137.0000,140.0625,87.9878,10839400
2000-05-23,140.4375,140.8125,137.5625,138.0000,86.6921,7979200
2000-05-24,138.0000,140.6875,136.5000,140.2500,88.1056,11081500
2000-05-25,140.6875,141.8125,137.7188,137.8438,86.5940,8278900
2000-05-26,138.8125,139.6875,137.3281,138.0000,86.6921,4814000
2000-05-30,140.0000,142.9375,139.4688,142.5000,89.5190,5362700
2000-05-31,142.5625,144.0000,142.0938,142.8125,89.7153,6056500
2000-06-01,143.6875,145.4375,143.0000,145.3125,91.2859,8961600
2000-06-02,148.9375,149.0938,147.4844,147.8438,92.8760,8962200
2000-06-05,147.4688,148.2188,146.8750,147.1250,92.4245,6998100
2000-06-06,146.6250,147.7813,145.9063,146.4688,92.0122,4858900
2000-06-07,146.6250,148.0000,146.0000,147.4844,92.6502,4919500
2000-06-08,147.5000,147.7500,146.0625,146.9063,92.2871,5723100
2000-06-09,147.5000,147.9688,145.6250,146.5938,92.0907,3085300
2000-06-12,146.9688,146.9688,144.8750,144.8750,91.0110,3678900
2000-06-13,144.8125,147.7500,144.6250,147.5938,92.7189,6558700
2000-06-14,148.2500,148.8750,147.1875,147.8438,92.8760,6420500
2000-06-15,148.1250,148.7500,146.8438,148.1563,93.0723,5881200
2000-06-16,148.3125,148.3125,145.8750,146.5938,92.3075,5567900
2000-06-19,146.4688,149.1563,146.2500,148.4688,93.4882,5106900
2000-06-20,148.1875,148.8750,147.0000,147.9375,93.1537,6480000
2000-06-21,146.9375,148.4375,146.8906,147.8750,93.1143,3115000
2000-06-22,147.5625,147.6875,145.0000,145.6250,91.6975,7490500
2000-06-23,145.8125,146.1250,143.8750,144.3750,90.9104,4863300
2000-06-26,145.3750,146.2500,144.8750,146.2344,92.0813,5201300
2000-06-27,145.9844,146.7188,145.0156,145.1563,91.4024,4159500
2000-06-28,145.6250,146.9844,145.3125,145.5625,91.6582,5347700
2000-06-29,144.7500,145.7500,143.5156,144.1875,90.7924,6345700
2000-06-30,143.9375,145.5938,143.8906,145.2813,91.4811,7420200
2000-07-03,145.4375,147.4375,145.1875,147.2813,92.7404,1436600
2000-07-05,146.3750,146.6563,144.3750,144.6250,91.0678,2748200
2000-07-06,144.9375,146.4688,144.2188,145.7500,91.7762,5963200
2000-07-07,146.6875,148.7813,146.2500,148.0938,93.2521,3034800
2000-07-10,147.8750,148.9063,147.5313,147.8438,93.0947,2816100
2000-07-11,147.4688,149.1250,147.1563,148.1563,93.2914,5431600
2000-07-12,149.2813,150.1250,148.6875,149.1250,93.9014,5883000
2000-07-13,149.9844,150.3750,149.1875,149.7813,94.3147,5356000
2000-07-14,150.4375,151.2500,149.6719,151.2500,95.2395,5341900
2000-07-17,150.9844,151.9844,150.6875,151.0000,95.0821,4208300
2000-07-18,150.6250,150.6250,149.3438,149.7656,94.3048,4262100
2000-07-19,149.4688,149.9063,148.2500,148.5625,93.5472,8506800
2000-07-20,149.0000,150.6250,148.8125,150.6250,94.8460,4538900
2000-07-21,149.7500,149.7500,147.6875,147.6875,92.9963,5656900
2000-07-24,148.1250,148.8594,146.5625,146.8438,92.4650,5628500
2000-07-25,147.7500,147.8438,146.7813,147.3125,92.7601,4757100
2000-07-26,146.9688,147.1563,145.6406,145.8750,91.8550,12062500
2000-07-27,145.9375,146.6250,144.6875,145.3750,91.5401,7652600
2000-07-28,145.7188,145.9063,141.5156,142.0938,89.4740,6229500
2000-07-31,142.9375,144.1250,142.0625,143.0000,90.0446,5265500
2000-08-01,143.6250,144.7188,143.1250,143.8750,90.5956,3946600
2000-08-02,143.8750,145.4063,143.6250,144.5938,91.0482,7439800
2000-08-03,142.8750,145.8125,142.6250,145.5938,91.6778,4607100
2000-08-04,146.3125,146.7188,145.4063,146.3750,92.1698,3686600
2000-08-07,146.7188,148.4375,146.3750,148.1250,93.2717,4159800
2000-08-08,147.5000,148.8125,147.5000,148.6875,93.6259,3658700
2000-08-09,149.1406,149.2188,147.3750,147.4375,92.8388,5383800
2000-08-10,147.5313,147.8594,146.2813,146.7188,92.3862,4193400
2000-08-11,146.6250,148.0000,145.5625,147.4063,92.8192,5089400
2000-08-14,147.7813,149.5625,147.0625,149.2813,93.9998,2966700
2000-08-15,149.3438,149.8125,148.5625,149.1563,93.9211,5564600
2000-08-16,149.3125,149.9375,147.8438,148.6250,93.5865,5191600
2000-08-17,148.6875,150.4375,148.3438,150.1875,94.5705,5652200
2000-08-18,150.3750,150.3750,149.2188,149.6875,94.2556,4626400
2000-08-21,150.0313,150.7188,149.4063,150.5000,94.7673,2380600
2000-08-22,150.5625,151.3125,150.0938,150.2500,94.6099,3075300
2000-08-23,149.8125,151.2813,149.2813,150.8438,94.9837,5483200
2000-08-24,151.1563,151.5000,150.5000,151.3125,95.2788,4529000
2000-08-25,151.1563,151.6250,150.9375,151.2500,95.2395,2822200
2000-08-28,151.2500,152.9063,151.2500,151.7656,95.5642,5518700
2000-08-29,151.4375,151.8750,150.9063,151.7969,95.5839,3561900
2000-08-30,151.3125,151.5000,150.3438,150.3438,94.6688,3964800
2000-08-31,151.0625,153.0938,150.9063,152.3438,95.9282,4863100
2000-09-01,153.2500,153.5938,152.0000,152.5000,96.0266,3191200
2000-09-05,151.8750,152.2031,150.8125,151.2813,95.2592,3470800
2000-09-06,151.1875,151.9531,149.5313,149.5625,94.1769,4322200
2000-09-07,150.2500,151.0781,149.8281,150.8438,94.9837,4265500
2000-09-08,150.2813,150.5000,149.3281,149.8125,94.3344,3518200
2000-09-11,149.7500,151.1875,148.6875,149.5938,94.1966,3937500
2000-09-12,149.7500,150.2500,148.4375,148.5000,93.5079,4769100
2000-09-13,148.0000,149.3438,147.6563,148.8906,93.7538,7691600
2000-09-14,149.8750,149.9375,148.1563,149.6406,94.2261,3397100
2000-09-15,148.1875,148.2500,146.0000,146.0000,92.1647,4085700
2000-09-18,146.3750,146.9688,144.2031,144.6563,91.3164,5109300
2000-09-19,145.1250,146.3125,144.7031,145.9688,92.1449,6588200
2000-09-20,145.6875,146.0313,143.1563,144.8906,91.4643,6508100
2000-09-21,144.4688,145.5625,142.6250,142.6875,90.0736,5972300
2000-09-22,142.6250,145.3125,142.4219,145.2813,91.7110,7791300
2000-09-25,145.9375,146.0625,143.7188,144.2500,91.0599,9726300
2000-09-26,144.3750,145.0000,142.4063,142.4063,89.8960,5302400
2000-09-27,143.5625,143.9688,142.1250,143.1563,90.3695,7186200
2000-09-28,143.1875,146.3281,142.8906,145.0000,91.5334,7036400
2000-09-29,145.4688,145.9688,143.6250,143.6250,90.6653,9333600
2000-10-02,144.2813,144.9063,143.1406,143.8438,90.8035,5517800
2000-10-03,144.5313,145.7500,142.2813,142.5000,89.9552,9347200
2000-10-04,142.8750,144.2500,141.7500,143.6875,90.7048,6148900
2000-10-05,143.4063,144.8438,143.3125,144.1875,91.0205,4566900
2000-10-06,143.8750,144.6406,139.7500,141.0625,89.0478,10014900
2000-10-09,141.3125,141.3125,139.3750,140.0000,88.3771,4508000
2000-10-10,140.0938,141.2500,137.6875,137.6875,86.9172,6104700
2000-10-11,137.6250,138.6250,135.1250,136.5313,86.1874,10346000
2000-10-12,137.2813,137.5938,132.7813,133.1250,84.0371,12336900
2000-10-13,132.9375,137.6563,132.8750,137.5625,86.8383,11778800
2000-10-16,137.4063,138.2344,136.6875,138.1875,87.2329,5659000
2000-10-17,138.4375,138.5625,134.4063,134.7500,85.0630,7831700
2000-10-18,132.6250,136.1250,130.1563,134.2500,84.7473,10897300
2000-10-19,136.8438,139.4531,136.4375,139.3125,87.9431,8767300
2000-10-20,138.3750,141.1875,138.3750,139.9063,88.3179,7373500
2000-10-23,139.9375,141.0313,138.9375,140.5313,88.7124,5290000
2000-10-24,140.9688,141.9375,139.0000,139.5938,88.1206,5750700
2000-10-25,138.7500,139.5625,136.1250,136.3125,86.0493,9137600
2000-10-26,137.1250,137.6563,134.0313,136.6875,86.2860,9345800
2000-10-27,137.8750,139.2813,136.6250,139.2813,87.9233,9762900
2000-10-30,138.4375,141.0938,138.1563,140.5313,88.7124,10154100
2000-10-31,141.0156,143.6875,140.0625,142.9531,90.2412,7752400
2000-11-01,142.2500,143.2500,141.2188,142.4688,89.9355,6753600
2000-11-02,143.1563,143.9063,142.5156,142.7031,90.0835,11395100
2000-11-03,143.4688,143.7500,142.3750,142.7813,90.1328,5187100
2000-11-06,143.1563,144.2969,143.0313,143.7813,90.7640,4042500
2000-11-07,143.1406,144.0000,142.5625,143.7500,90.7442,5231300
2000-11-08,144.0625,144.0625,140.5625,140.5625,88.7321,6123300
2000-11-09,140.0000,141.2188,137.2500,140.0313,88.3967,10635300
2000-11-10,139.0000,139.4688,136.5313,136.6250,86.2465,8569500
2000-11-13,135.6250,136.9844,133.0156,135.5625,85.5758,17285300
2000-11-14,137.4688,139.6250,137.0000,139.1250,87.8247,7668900
2000-11-15,139.0625,140.1094,137.7500,139.5625,88.1009,8837700
2000-11-16,138.5781,139.8750,137.3125,137.3750,86.7200,6684100
2000-11-17,137.3125,139.0000,135.7500,136.6406,86.2564,6551100
2000-11-20,135.7500,136.3750,134.3125,134.6875,85.0235,5458500
2000-11-21,134.8750,136.1875,133.5156,135.3750,85.4575,7684300
2000-11-22,134.3438,134.8750,132.1250,132.1406,83.4157,5736900
2000-11-24,133.6250,134.9688,133.6250,134.8438,85.1221,3411600
2000-11-27,136.4688,136.6875,135.3125,136.0313,85.8717,5992000
2000-11-28,135.1250,136.5938,133.6406,133.6875,84.3922,5336100
2000-11-29,134.3750,135.9063,133.2656,133.4375,84.2344,6914100
2000-11-30,132.5000,133.5000,129.7500,132.2813,83.5045,11201600
2000-12-01,133.1875,134.0625,131.0000,132.2188,83.4650,7587200
2000-12-04,131.8750,133.8750,131.5000,133.3438,84.1752,6996600
2000-12-05,134.8750,138.2500,134.4063,137.7188,86.9370,8883400
2000-12-06,137.7813,138.3438,135.0313,135.5156,85.5462,12888000
2000-12-07,134.8750,135.8750,133.6563,133.6563,84.3725,6529100
2000-12-08,137.0625,139.4688,133.8750,133.9688,84.5697,10276300
2000-12-11,137.3750,139.5625,136.7188,138.6250,87.5091,6405600
2000-12-12,138.1875,138.8125,137.3750,138.0313,87.1342,5022900
2000-12-13,139.2500,139.4063,136.0313,136.1406,85.9408,6070500
2000-12-14,135.8750,136.5000,134.0313,134.4063,84.8459,7678400
2000-12-15,133.1250,133.1250,130.5625,130.9688,82.9295,9065300
2000-12-18,132.0625,133.4688,131.7656,132.7188,84.0376,7235400
2000-12-19,132.4688,134.9688,130.0156,130.0156,82.3260,9616600
2000-12-20,128.6250,128.9375,126.0938,126.2500,79.9416,9994300
2000-12-21,126.0000,128.8594,125.5313,127.1250,80.4957,14331500
2000-12-22,129.0000,131.1094,128.8438,130.9375,82.9097,10182900
2000-12-26,130.8438,132.3438,130.2813,132.3438,83.8002,4665300
2000-12-27,131.7500,133.7344,131.2500,133.3125,84.4136,4854100
2000-12-28,132.8125,133.8750,132.5938,133.7188,84.6708,8358700
2000-12-29,134.0625,134.2813,131.1875,131.1875,83.0681,8774600
2001-01-02,132.0000,132.1563,127.5625,128.8125,81.5642,8737500
2001-01-03,128.3125,136.0000,127.6563,135.0000,85.4821,19431600
2001-01-04,134.9375,135.4688,133.0000,133.5469,84.5620,9219000
2001-01-05,133.4688,133.6250,129.1875,129.1875,81.8017,12911400
2001-01-08,129.8750,130.1875,127.6875,130.1875,82.4349,6625300
2001-01-09,131.0469,131.5000,129.4219,129.8438,82.2172,5702400
2001-01-10,129.0000,132.1250,128.8125,132.1250,83.6617,8746100
2001-01-11,131.0938,133.4844,131.0938,132.2500,83.7409,7245100
2001-01-12,132.6875,133.7188,131.2813,132.0000,83.5826,7244000
2001-01-16,132.0000,133.1875,131.5156,132.8438,84.1168,8542200
2001-01-17,134.8438,135.0469,132.6406,133.4531,84.5026,7851400
2001-01-18,133.4375,135.7031,132.9375,134.7813,85.3437,8107000
2001-01-19,136.1875,136.1875,133.8750,134.0156,84.8588,7782500
2001-01-22,134.2500,135.7813,133.5625,134.9063,85.4228,7050900
2001-01-23,134.4688,136.6563,134.1563,135.9688,86.0956,8463100
2001-01-24,136.2500,137.3125,135.8438,136.3750,86.3528,6199900
2001-01-25,136.2500,137.2500,135.6563,136.0313,86.1351,10818300
2001-01-26,135.1563,136.1250,134.4531,135.8750,86.0361,7136800
2001-01-29,135.5000,136.9000,135.3700,136.6000,86.4952,6705900
